Date,종가,등락율
2008-11-07,1134.49,3.8699999999999997
2008-11-10,1152.46,1.58
2008-11-11,1128.73,-2.06
2008-11-12,1123.86,-0.43
2008-11-13,1088.44,-3.15
2008-11-14,1088.26,-0.02
2008-11-17,1078.32,-0.91
2008-11-18,1036.16,-3.91
2008-11-19,1016.82,-1.87
2008-11-20,948.69,-6.7
2008-11-21,1003.73,5.8
2008-11-24,970.14,-3.35
2008-11-25,983.32,1.36
2008-11-26,1029.78,4.72
2008-11-27,1063.48,3.27
2008-11-28,1076.07,1.18
2008-12-01,1058.62,-1.6200000000000003
2008-12-02,1023.2,-3.35
2008-12-03,1022.67,-0.05
2008-12-04,1006.54,-1.58
2008-12-05,1028.13,2.14
2008-12-08,1105.05,7.48
2008-12-09,1105.84,0.07
2008-12-10,1145.87,3.62
2008-12-11,1154.43,0.75
2008-12-12,1103.82,-4.38
2008-12-15,1158.19,4.93
2008-12-16,1161.56,0.29
2008-12-17,1169.75,0.71
2008-12-18,1175.91,0.53
2008-12-19,1180.97,0.43
2008-12-22,1179.61,-0.12
2008-12-23,1144.31,-2.99
2008-12-24,1128.51,-1.38
2008-12-26,1117.86,-0.9399999999999998
2008-12-29,1117.59,-0.02
2008-12-30,1124.47,0.62
2009-01-02,1157.4,2.93
2009-01-05,1173.57,1.4
2009-01-06,1194.28,1.76
2009-01-07,1228.17,2.84
2009-01-08,1205.7,-1.83
2009-01-09,1180.96,-2.05
2009-01-12,1156.75,-2.05
2009-01-13,1167.71,0.95
2009-01-14,1182.68,1.28
2009-01-15,1111.34,-6.03
2009-01-16,1135.2,2.15
2009-01-19,1150.65,1.36
2009-01-20,1126.81,-2.07
2009-01-21,1103.61,-2.06
2009-01-22,1116.23,1.14
2009-01-23,1093.4,-2.05
2009-01-28,1157.98,5.91
2009-01-29,1166.56,0.74
2009-01-30,1162.11,-0.38
2009-02-02,1146.95,-1.3
2009-02-03,1163.2,1.42
2009-02-04,1195.37,2.77
2009-02-05,1177.88,-1.46
2009-02-06,1210.26,2.75
2009-02-09,1202.69,-0.63
2009-02-10,1198.87,-0.32
2009-02-11,1190.18,-0.72
2009-02-12,1179.84,-0.8699999999999999
2009-02-13,1192.44,1.07
2009-02-16,1175.47,-1.42
2009-02-17,1127.19,-4.11
2009-02-18,1113.19,-1.24
2009-02-19,1107.1,-0.55
2009-02-20,1065.95,-3.72
2009-02-23,1099.55,3.15
2009-02-24,1063.88,-3.2400000000000007
2009-02-25,1067.08,0.3
2009-02-26,1054.79,-1.15
2009-02-27,1063.03,0.78
2009-03-02,1018.81,-4.16
2009-03-03,1025.57,0.66
2009-03-04,1059.26,3.29
2009-03-05,1058.18,-0.1
2009-03-06,1055.03,-0.3
2009-03-09,1071.73,1.58
2009-03-10,1092.2,1.91
2009-03-11,1127.51,3.2300000000000004
2009-03-12,1128.39,0.08
2009-03-13,1126.03,-0.21
2009-03-16,1125.46,-0.05
2009-03-17,1163.88,3.4099999999999997
2009-03-18,1169.95,0.52
2009-03-19,1161.81,-0.7
2009-03-20,1170.94,0.79
2009-03-23,1199.5,2.44
2009-03-24,1221.7,1.8500000000000003
2009-03-25,1229.02,0.6
2009-03-26,1243.8,1.2
2009-03-27,1237.51,-0.51
2009-03-30,1197.46,-3.2400000000000007
2009-03-31,1206.26,0.73
2009-04-01,1233.36,2.25
2009-04-02,1276.97,3.54
2009-04-03,1283.75,0.53
2009-04-06,1297.85,1.1
2009-04-07,1300.1,0.17
2009-04-08,1262.07,-2.93
2009-04-09,1316.35,4.3
2009-04-10,1336.04,1.5
2009-04-13,1338.26,0.17
2009-04-14,1342.63,0.33
2009-04-15,1333.09,-0.71
2009-04-16,1336.72,0.27
2009-04-17,1329.0,-0.58
2009-04-20,1336.39,0.56
2009-04-21,1336.81,0.03
2009-04-22,1356.02,1.44
2009-04-23,1368.8,0.9399999999999998
2009-04-24,1354.1,-1.07
2009-04-27,1339.83,-1.05
2009-04-28,1300.24,-2.95
2009-04-29,1338.42,2.94
2009-04-30,1369.36,2.31
2009-05-04,1397.92,2.09
2009-05-06,1393.45,-0.32
2009-05-07,1401.08,0.55
2009-05-08,1412.13,0.79
2009-05-11,1415.16,0.21
2009-05-12,1403.51,-0.8199999999999998
2009-05-13,1414.52,0.78
2009-05-14,1380.95,-2.37
2009-05-15,1391.73,0.78
2009-05-18,1386.68,-0.36
2009-05-19,1428.21,2.99
2009-05-20,1435.7,0.52
2009-05-21,1421.65,-0.98
2009-05-22,1403.75,-1.26
2009-05-25,1400.9,-0.2
2009-05-26,1372.04,-2.06
2009-05-27,1362.02,-0.73
2009-05-28,1392.17,2.21
2009-05-29,1395.89,0.27
2009-06-01,1415.1,1.38
2009-06-02,1412.85,-0.16
2009-06-03,1414.89,0.14
2009-06-04,1378.14,-2.6
2009-06-05,1394.71,1.2
2009-06-08,1393.3,-0.1
2009-06-09,1371.84,-1.54
2009-06-10,1414.88,3.1400000000000006
2009-06-11,1419.39,0.32
2009-06-12,1428.59,0.65
2009-06-15,1412.42,-1.13
2009-06-16,1399.15,-0.9399999999999998
2009-06-17,1391.17,-0.57
2009-06-18,1375.76,-1.11
2009-06-19,1383.34,0.55
2009-06-22,1399.71,1.18
2009-06-23,1360.54,-2.8
2009-06-24,1363.79,0.24
2009-06-25,1392.73,2.12
2009-06-26,1394.53,0.13
2009-06-29,1388.45,-0.44
2009-06-30,1390.07,0.12
2009-07-01,1411.66,1.55
2009-07-02,1411.48,-0.01
2009-07-03,1420.04,0.61
2009-07-06,1428.94,0.63
2009-07-07,1434.2,0.37
2009-07-08,1431.02,-0.22
2009-07-09,1430.89,-0.01
2009-07-10,1428.62,-0.16
2009-07-13,1378.12,-3.53
2009-07-14,1385.56,0.54
2009-07-15,1420.86,2.55
2009-07-16,1432.22,0.8
2009-07-17,1440.1,0.55
2009-07-20,1478.51,2.67
2009-07-21,1488.99,0.71
2009-07-22,1494.04,0.34
2009-07-23,1496.49,0.16
2009-07-24,1502.59,0.4099999999999999
2009-07-27,1524.05,1.43
2009-07-28,1526.03,0.13
2009-07-29,1524.32,-0.11
2009-07-30,1534.74,0.68
2009-07-31,1557.29,1.47
2009-08-03,1564.98,0.49
2009-08-04,1566.37,0.09
2009-08-05,1559.47,-0.44
2009-08-06,1565.04,0.36
2009-08-07,1576.0,0.7
2009-08-10,1576.11,0.01
2009-08-11,1579.21,0.2
2009-08-12,1565.35,-0.88
2009-08-13,1564.64,-0.05
2009-08-14,1591.41,1.71
2009-08-17,1547.06,-2.79
2009-08-18,1550.24,0.21
2009-08-19,1545.96,-0.28
2009-08-20,1576.39,1.97
2009-08-21,1580.98,0.29
2009-08-24,1612.22,1.9799999999999998
2009-08-25,1601.38,-0.67
2009-08-26,1614.12,0.8
2009-08-27,1599.33,-0.9199999999999999
2009-08-28,1607.94,0.54
2009-08-31,1591.85,-1.0
2009-09-01,1623.06,1.96
2009-09-02,1613.16,-0.61
2009-09-03,1613.53,0.02
2009-09-04,1608.9,-0.29
2009-09-07,1608.57,-0.02
2009-09-08,1619.69,0.69
2009-09-09,1607.77,-0.74
2009-09-10,1644.68,2.3
2009-09-11,1651.7,0.43
2009-09-14,1634.91,-1.02
2009-09-15,1653.4,1.13
2009-09-16,1683.33,1.81
2009-09-17,1695.47,0.72
2009-09-18,1699.71,0.25
2009-09-21,1695.5,-0.25
2009-09-22,1718.88,1.38
2009-09-23,1711.47,-0.43
2009-09-24,1693.88,-1.03
2009-09-25,1691.48,-0.14
2009-09-28,1675.55,-0.9399999999999998
2009-09-29,1690.05,0.8699999999999999
2009-09-30,1673.14,-1.0
2009-10-01,1644.63,-1.7000000000000002
2009-10-05,1606.9,-2.29
2009-10-06,1598.44,-0.53
2009-10-07,1598.0,-0.03
2009-10-08,1615.46,1.09
2009-10-09,1646.79,1.94
2009-10-12,1639.81,-0.42
2009-10-13,1628.93,-0.66
2009-10-14,1649.09,1.24
2009-10-15,1658.99,0.6
2009-10-16,1640.36,-1.12
2009-10-19,1649.07,0.53
2009-10-20,1659.15,0.61
2009-10-21,1653.86,-0.32
2009-10-22,1630.33,-1.42
2009-10-23,1640.17,0.6
2009-10-26,1657.11,1.03
2009-10-27,1649.53,-0.45999999999999996
2009-10-28,1609.71,-2.41
2009-10-29,1585.85,-1.48
2009-10-30,1580.69,-0.33
2009-11-02,1559.09,-1.37
2009-11-03,1549.92,-0.59
2009-11-04,1579.93,1.94
2009-11-05,1552.24,-1.7500000000000002
2009-11-06,1572.46,1.3
2009-11-09,1576.79,0.28
2009-11-10,1582.3,0.35
2009-11-11,1594.82,0.79
2009-11-12,1572.73,-1.39
2009-11-13,1571.99,-0.05
2009-11-16,1592.47,1.3
2009-11-17,1585.98,-0.4099999999999999
2009-11-18,1603.97,1.13
2009-11-19,1620.54,1.03
2009-11-20,1620.6,0.0
2009-11-23,1619.05,-0.1
2009-11-24,1606.42,-0.78
2009-11-25,1611.88,0.34
2009-11-26,1599.52,-0.77
2009-11-27,1524.5,-4.69
2009-11-30,1555.6,2.04
2009-12-01,1569.72,0.91
2009-12-02,1591.63,1.4
2009-12-03,1615.0,1.47
2009-12-04,1624.76,0.6
2009-12-07,1632.65,0.49
2009-12-08,1627.78,-0.3
2009-12-09,1634.17,0.39
2009-12-10,1652.73,1.14
2009-12-11,1656.9,0.25
2009-12-14,1664.77,0.4699999999999999
2009-12-15,1665.85,0.06
2009-12-16,1664.24,-0.1
2009-12-17,1647.84,-0.9899999999999999
2009-12-18,1647.04,-0.05
2009-12-21,1644.23,-0.17
2009-12-22,1655.54,0.69
2009-12-23,1661.35,0.35
2009-12-24,1682.34,1.26
2009-12-28,1685.59,0.19
2009-12-29,1672.48,-0.78
2009-12-30,1682.77,0.62
2010-01-04,1696.14,0.79
2010-01-05,1690.62,-0.33
2010-01-06,1705.32,0.8699999999999999
2010-01-07,1683.45,-1.28
2010-01-08,1695.26,0.7
2010-01-11,1694.12,-0.07
2010-01-12,1698.64,0.27
2010-01-13,1671.41,-1.6
2010-01-14,1685.77,0.86
2010-01-15,1701.8,0.95
2010-01-18,1711.78,0.59
2010-01-19,1710.22,-0.09
2010-01-20,1714.38,0.24
2010-01-21,1722.01,0.45000000000000007
2010-01-22,1684.35,-2.19
2010-01-25,1670.2,-0.84
2010-01-26,1637.34,-1.97
2010-01-27,1625.48,-0.72
2010-01-28,1642.43,1.04
2010-01-29,1602.43,-2.44
2010-02-01,1606.44,0.25
2010-02-02,1595.81,-0.66
2010-02-03,1615.02,1.2
2010-02-04,1616.42,0.09
2010-02-05,1567.12,-3.05
2010-02-08,1552.79,-0.91
2010-02-09,1570.49,1.14
2010-02-10,1570.12,-0.02
2010-02-11,1597.81,1.76
2010-02-12,1593.66,-0.26
2010-02-16,1601.05,0.45999999999999996
2010-02-17,1627.43,1.6500000000000001
2010-02-18,1621.19,-0.38
2010-02-19,1593.9,-1.68
2010-02-22,1627.1,2.08
2010-02-23,1628.9,0.11
2010-02-24,1612.83,-0.9899999999999999
2010-02-25,1587.51,-1.5700000000000003
2010-02-26,1594.58,0.45000000000000007
2010-03-02,1615.12,1.29
2010-03-03,1622.44,0.45000000000000007
2010-03-04,1618.2,-0.26
2010-03-05,1634.57,1.01
2010-03-08,1660.04,1.56
2010-03-09,1660.83,0.05
2010-03-10,1662.24,0.08
2010-03-11,1656.62,-0.34
2010-03-12,1662.74,0.37
2010-03-15,1649.5,-0.8
2010-03-16,1648.01,-0.09
2010-03-17,1682.86,2.11
2010-03-18,1675.17,-0.45999999999999996
2010-03-19,1686.11,0.65
2010-03-22,1672.67,-0.8
2010-03-23,1681.82,0.55
2010-03-24,1681.01,-0.05
2010-03-25,1688.39,0.44
2010-03-26,1697.72,0.55
2010-03-29,1691.99,-0.34
2010-03-30,1700.19,0.48
2010-03-31,1692.85,-0.43
2010-04-01,1719.17,1.55
2010-04-02,1723.49,0.25
2010-04-05,1724.99,0.09
2010-04-06,1726.09,0.06
2010-04-07,1726.6,0.03
2010-04-08,1733.78,0.42
2010-04-09,1724.47,-0.54
2010-04-12,1710.3,-0.8199999999999998
2010-04-13,1710.59,0.02
2010-04-14,1735.33,1.45
2010-04-15,1743.91,0.49
2010-04-16,1734.49,-0.54
2010-04-19,1705.3,-1.68
2010-04-20,1718.03,0.75
2010-04-21,1747.58,1.72
2010-04-22,1739.52,-0.45999999999999996
2010-04-23,1737.03,-0.14
2010-04-26,1752.2,0.8699999999999999
2010-04-27,1749.55,-0.15
2010-04-28,1733.91,-0.89
2010-04-29,1728.42,-0.32
2010-04-30,1741.56,0.76
2010-05-03,1721.21,-1.17
2010-05-04,1718.75,-0.14
2010-05-06,1684.71,-1.9799999999999998
2010-05-07,1647.5,-2.21
2010-05-10,1677.63,1.83
2010-05-11,1670.24,-0.44
2010-05-12,1663.03,-0.43
2010-05-13,1694.58,1.9
2010-05-14,1695.63,0.06
2010-05-17,1651.51,-2.6
2010-05-18,1643.24,-0.5
2010-05-19,1630.08,-0.8
2010-05-20,1600.18,-1.83
2010-05-24,1604.93,0.3
2010-05-25,1560.83,-2.75
2010-05-26,1582.12,1.36
2010-05-27,1607.5,1.6
2010-05-28,1622.78,0.95
2010-05-31,1641.25,1.14
2010-06-01,1630.4,-0.66
2010-06-03,1661.84,1.9299999999999997
2010-06-04,1664.13,0.14
2010-06-07,1637.97,-1.5700000000000003
2010-06-08,1651.48,0.8199999999999998
2010-06-09,1647.22,-0.26
2010-06-10,1651.7,0.27
2010-06-11,1675.34,1.43
2010-06-14,1690.6,0.91
2010-06-15,1690.03,-0.03
2010-06-16,1705.33,0.91
2010-06-17,1707.92,0.15
2010-06-18,1711.95,0.24
2010-06-21,1739.68,1.6200000000000003
2010-06-22,1731.48,-0.4699999999999999
2010-06-23,1725.82,-0.33
2010-06-24,1739.87,0.8100000000000002
2010-06-25,1729.84,-0.58
2010-06-28,1732.03,0.13
2010-06-29,1707.76,-1.4
2010-06-30,1698.29,-0.55
2010-07-01,1686.24,-0.71
2010-07-02,1671.82,-0.86
2010-07-05,1675.37,0.21
2010-07-06,1684.94,0.57
2010-07-07,1675.65,-0.55
2010-07-08,1698.64,1.37
2010-07-09,1723.01,1.43
2010-07-12,1734.05,0.64
2010-07-13,1735.08,0.06
2010-07-14,1758.01,1.32
2010-07-15,1751.29,-0.38
2010-07-16,1738.45,-0.73
2010-07-19,1731.95,-0.37
2010-07-20,1736.77,0.28
2010-07-21,1748.78,0.69
2010-07-22,1735.53,-0.76
2010-07-23,1758.06,1.3
2010-07-26,1769.07,0.63
2010-07-27,1768.31,-0.04
2010-07-28,1773.47,0.29
2010-07-29,1770.88,-0.15
2010-07-30,1759.33,-0.65
2010-08-02,1782.27,1.3
2010-08-03,1790.6,0.4699999999999999
2010-08-04,1789.26,-0.07
2010-08-05,1783.86,-0.3
2010-08-06,1783.83,-0.0
2010-08-09,1790.17,0.36
2010-08-10,1781.13,-0.5
2010-08-11,1758.19,-1.29
2010-08-12,1721.75,-2.07
2010-08-13,1746.24,1.42
2010-08-16,1743.31,-0.17
2010-08-17,1755.03,0.67
2010-08-18,1761.99,0.4
2010-08-19,1779.64,1.0
2010-08-20,1775.54,-0.22999999999999998
2010-08-23,1767.71,-0.44
2010-08-24,1760.53,-0.4099999999999999
2010-08-25,1734.79,-1.46
2010-08-26,1729.76,-0.29
2010-08-27,1729.56,-0.01
2010-08-30,1760.13,1.77
2010-08-31,1742.75,-0.9899999999999999
2010-09-01,1764.69,1.26
2010-09-02,1775.73,0.63
2010-09-03,1780.02,0.24
2010-09-06,1792.42,0.7
2010-09-07,1787.74,-0.26
2010-09-08,1779.22,-0.48
2010-09-09,1784.36,0.29
2010-09-10,1802.58,1.02
2010-09-13,1818.86,0.9000000000000001
2010-09-14,1815.25,-0.2
2010-09-15,1823.88,0.48
2010-09-16,1811.85,-0.66
2010-09-17,1827.35,0.86
2010-09-20,1832.63,0.29
2010-09-24,1846.6,0.76
2010-09-27,1860.83,0.77
2010-09-28,1855.97,-0.26
2010-09-29,1866.45,0.56
2010-09-30,1872.81,0.34
2010-10-01,1876.73,0.21
2010-10-04,1879.29,0.14
2010-10-05,1878.94,-0.02
2010-10-06,1903.95,1.33
2010-10-07,1900.85,-0.16
2010-10-08,1897.07,-0.2
2010-10-11,1889.91,-0.38
2010-10-12,1868.04,-1.16
2010-10-13,1876.15,0.43
2010-10-14,1899.76,1.26
2010-10-15,1902.29,0.13
2010-10-18,1875.42,-1.41
2010-10-19,1857.32,-0.97
2010-10-20,1870.44,0.71
2010-10-21,1874.69,0.22999999999999998
2010-10-22,1897.31,1.21
2010-10-25,1915.71,0.97
2010-10-26,1919.41,0.19
2010-10-27,1909.54,-0.51
2010-10-28,1907.87,-0.09
2010-10-29,1882.95,-1.31
2010-11-01,1914.74,1.69
2010-11-02,1918.04,0.17
2010-11-03,1935.97,0.93
2010-11-04,1942.5,0.34
2010-11-05,1938.96,-0.18
2010-11-08,1942.41,0.18
2010-11-09,1947.46,0.26
2010-11-10,1967.85,1.05
2010-11-11,1914.73,-2.7
2010-11-12,1913.12,-0.08
2010-11-15,1913.81,0.04
2010-11-16,1899.13,-0.77
2010-11-17,1897.11,-0.11
2010-11-18,1927.86,1.6200000000000003
2010-11-19,1940.96,0.68
2010-11-22,1944.34,0.17
2010-11-23,1928.94,-0.79
2010-11-24,1925.98,-0.15
2010-11-25,1927.68,0.09
2010-11-26,1901.8,-1.34
2010-11-29,1895.54,-0.33
2010-11-30,1904.63,0.48
2010-12-01,1929.32,1.3
2010-12-02,1950.26,1.09
2010-12-03,1957.26,0.36
2010-12-06,1953.64,-0.18
2010-12-07,1962.52,0.45000000000000007
2010-12-08,1955.72,-0.35
2010-12-09,1988.96,1.7000000000000002
2010-12-10,1986.14,-0.14
2010-12-13,1996.59,0.53
2010-12-14,2009.05,0.62
2010-12-15,2017.48,0.42
2010-12-16,2009.24,-0.4099999999999999
2010-12-17,2026.3,0.8500000000000001
2010-12-20,2020.28,-0.3
2010-12-21,2037.09,0.83
2010-12-22,2038.11,0.05
2010-12-23,2037.53,-0.03
2010-12-24,2029.6,-0.39
2010-12-27,2022.19,-0.37
2010-12-28,2033.32,0.55
2010-12-29,2043.49,0.5
2010-12-30,2051.0,0.37
2011-01-03,2070.08,0.93
2011-01-04,2085.14,0.73
2011-01-05,2082.55,-0.12
2011-01-06,2077.61,-0.24
2011-01-07,2086.2,0.4099999999999999
2011-01-10,2080.81,-0.26
2011-01-11,2088.32,0.36
2011-01-12,2094.95,0.32
2011-01-13,2089.48,-0.26
2011-01-14,2108.17,0.89
2011-01-17,2099.85,-0.39
2011-01-18,2096.48,-0.16
2011-01-19,2115.69,0.9199999999999999
2011-01-20,2106.66,-0.43
2011-01-21,2069.92,-1.7399999999999998
2011-01-24,2082.16,0.59
2011-01-25,2086.67,0.22
2011-01-26,2110.46,1.14
2011-01-27,2115.01,0.22
2011-01-28,2107.87,-0.34
2011-01-31,2069.73,-1.81
2011-02-01,2072.03,0.11
2011-02-07,2081.74,0.4699999999999999
2011-02-08,2069.7,-0.58
2011-02-09,2045.58,-1.17
2011-02-10,2008.5,-1.81
2011-02-11,1977.19,-1.56
2011-02-14,2014.59,1.8900000000000001
2011-02-15,2010.52,-0.2
2011-02-16,1989.11,-1.06
2011-02-17,1977.22,-0.6
2011-02-18,2013.14,1.82
2011-02-21,2005.3,-0.39
2011-02-22,1969.92,-1.76
2011-02-23,1961.63,-0.42
2011-02-24,1949.88,-0.6
2011-02-25,1963.43,0.69
2011-02-28,1939.3,-1.23
2011-03-02,1928.24,-0.57
2011-03-03,1970.66,2.2
2011-03-04,2004.68,1.73
2011-03-07,1980.27,-1.22
2011-03-08,1996.32,0.8100000000000002
2011-03-09,2001.47,0.26
2011-03-10,1981.58,-0.9899999999999999
2011-03-11,1955.54,-1.31
2011-03-14,1971.23,0.8
2011-03-15,1923.92,-2.4
2011-03-16,1957.97,1.77
2011-03-17,1959.03,0.05
2011-03-18,1981.13,1.13
2011-03-21,2003.42,1.13
2011-03-22,2013.66,0.51
2011-03-23,2012.18,-0.07
2011-03-24,2036.78,1.22
2011-03-25,2054.04,0.8500000000000001
2011-03-28,2056.39,0.11
2011-03-29,2072.13,0.77
2011-03-30,2091.38,0.93
2011-03-31,2106.7,0.73
2011-04-01,2121.01,0.68
2011-04-04,2115.87,-0.24
2011-04-05,2130.43,0.69
2011-04-06,2126.71,-0.17
2011-04-07,2122.14,-0.21
2011-04-08,2127.97,0.27
2011-04-11,2122.39,-0.26
2011-04-12,2089.4,-1.55
2011-04-13,2121.92,1.56
2011-04-14,2141.06,0.9000000000000001
2011-04-15,2140.5,-0.03
2011-04-18,2137.72,-0.13
2011-04-19,2122.68,-0.7
2011-04-20,2169.91,2.23
2011-04-21,2198.54,1.32
2011-04-22,2197.82,-0.03
2011-04-25,2216.0,0.83
2011-04-26,2206.3,-0.44
2011-04-27,2206.7,0.02
2011-04-28,2208.35,0.07
2011-04-29,2192.36,-0.72
2011-05-02,2228.96,1.67
2011-05-03,2200.73,-1.27
2011-05-04,2180.64,-0.91
2011-05-06,2147.45,-1.52
2011-05-09,2139.17,-0.39
2011-05-11,2166.63,1.28
2011-05-12,2122.65,-2.03
2011-05-13,2120.08,-0.12
2011-05-16,2104.18,-0.75
2011-05-17,2102.41,-0.08
2011-05-18,2135.78,1.59
2011-05-19,2095.51,-1.8900000000000001
2011-05-20,2111.5,0.76
2011-05-23,2055.71,-2.64
2011-05-24,2061.76,0.29
2011-05-25,2035.87,-1.26
2011-05-26,2091.91,2.75
2011-05-27,2100.24,0.4
2011-05-30,2093.79,-0.31
2011-05-31,2142.47,2.32
2011-06-01,2141.34,-0.05
2011-06-02,2114.2,-1.27
2011-06-03,2113.47,-0.03
2011-06-07,2099.71,-0.65
2011-06-08,2083.35,-0.78
2011-06-09,2071.42,-0.57
2011-06-10,2046.67,-1.19
2011-06-13,2048.74,0.1
2011-06-14,2076.83,1.37
2011-06-15,2086.53,0.4699999999999999
2011-06-16,2046.63,-1.91
2011-06-17,2031.93,-0.72
2011-06-20,2019.65,-0.6
2011-06-21,2048.17,1.41
2011-06-22,2063.9,0.77
2011-06-23,2055.86,-0.39
2011-06-24,2090.81,1.7000000000000002
2011-06-27,2070.29,-0.98
2011-06-28,2062.91,-0.36
2011-06-29,2094.42,1.53
2011-06-30,2100.69,0.3
2011-07-01,2125.74,1.19
2011-07-04,2145.3,0.9199999999999999
2011-07-05,2161.75,0.77
2011-07-06,2171.19,0.44
2011-07-07,2180.59,0.43
2011-07-08,2180.35,-0.01
2011-07-11,2157.16,-1.06
2011-07-12,2109.73,-2.2
2011-07-13,2129.64,0.9399999999999998
2011-07-14,2130.07,0.02
2011-07-15,2145.2,0.71
2011-07-18,2130.48,-0.69
2011-07-19,2130.21,-0.01
2011-07-20,2154.95,1.16
2011-07-21,2145.04,-0.45999999999999996
2011-07-22,2171.23,1.22
2011-07-25,2150.48,-0.96
2011-07-26,2168.7,0.8500000000000001
2011-07-27,2174.31,0.26
2011-07-28,2155.85,-0.8500000000000001
2011-07-29,2133.21,-1.05
2011-08-01,2172.31,1.83
2011-08-02,2121.27,-2.35
2011-08-03,2066.26,-2.59
2011-08-04,2018.47,-2.31
2011-08-05,1943.75,-3.7000000000000006
2011-08-08,1869.45,-3.82
2011-08-09,1801.35,-3.64
2011-08-10,1806.24,0.27
2011-08-11,1817.44,0.62
2011-08-12,1793.31,-1.33
2011-08-16,1879.87,4.83
2011-08-17,1892.67,0.68
2011-08-18,1860.58,-1.7000000000000002
2011-08-19,1744.88,-6.22
2011-08-22,1710.7,-1.96
2011-08-23,1776.68,3.8599999999999994
2011-08-24,1754.78,-1.23
2011-08-25,1764.58,0.56
2011-08-26,1778.95,0.8100000000000002
2011-08-29,1829.5,2.84
2011-08-30,1843.82,0.78
2011-08-31,1880.11,1.97
2011-09-01,1880.7,0.03
2011-09-02,1867.75,-0.69
2011-09-05,1785.83,-4.39
2011-09-06,1766.71,-1.07
2011-09-07,1833.46,3.7800000000000002
2011-09-08,1846.64,0.72
2011-09-09,1812.93,-1.83
2011-09-14,1749.16,-3.52
2011-09-15,1774.08,1.42
2011-09-16,1840.1,3.72
2011-09-19,1820.94,-1.04
2011-09-20,1837.97,0.9399999999999998
2011-09-21,1854.28,0.89
2011-09-22,1800.55,-2.9
2011-09-23,1697.44,-5.73
2011-09-26,1652.71,-2.64
2011-09-27,1735.71,5.02
2011-09-28,1723.09,-0.73
2011-09-29,1769.29,2.68
2011-09-30,1769.65,0.02
2011-10-04,1706.19,-3.5900000000000003
2011-10-05,1666.52,-2.33
2011-10-06,1710.32,2.63
2011-10-07,1759.77,2.89
2011-10-10,1766.44,0.38
2011-10-11,1795.02,1.6200000000000003
2011-10-12,1809.5,0.8100000000000002
2011-10-13,1823.1,0.75
2011-10-14,1835.4,0.67
2011-10-17,1865.18,1.6200000000000003
2011-10-18,1838.9,-1.41
2011-10-19,1855.92,0.93
2011-10-20,1805.09,-2.74
2011-10-21,1838.38,1.8399999999999999
2011-10-24,1898.32,3.26
2011-10-25,1888.65,-0.51
2011-10-26,1894.31,0.3
2011-10-27,1922.04,1.46
2011-10-28,1929.48,0.39
2011-10-31,1909.03,-1.06
2011-11-01,1909.63,0.03
2011-11-02,1898.01,-0.61
2011-11-03,1869.96,-1.48
2011-11-04,1928.41,3.1300000000000003
2011-11-07,1919.1,-0.48
2011-11-08,1903.14,-0.83
2011-11-09,1907.53,0.22999999999999998
2011-11-10,1813.25,-4.94
2011-11-11,1863.45,2.77
2011-11-14,1902.81,2.11
2011-11-15,1886.12,-0.88
2011-11-16,1856.07,-1.59
2011-11-17,1876.67,1.11
2011-11-18,1839.17,-2.0
2011-11-21,1820.03,-1.04
2011-11-22,1826.28,0.34
2011-11-23,1783.1,-2.36
2011-11-24,1795.06,0.67
2011-11-25,1776.4,-1.04
2011-11-28,1815.28,2.19
2011-11-29,1856.52,2.27
2011-11-30,1847.51,-0.49
2011-12-01,1916.18,3.72
2011-12-02,1916.04,-0.01
2011-12-05,1922.9,0.36
2011-12-06,1902.82,-1.04
2011-12-07,1919.42,0.8699999999999999
2011-12-08,1912.39,-0.37
2011-12-09,1874.75,-1.97
2011-12-12,1899.76,1.33
2011-12-13,1864.06,-1.8799999999999997
2011-12-14,1857.75,-0.34
2011-12-15,1819.11,-2.08
2011-12-16,1839.96,1.15
2011-12-19,1776.93,-3.4300000000000006
2011-12-20,1793.06,0.91
2011-12-21,1848.41,3.09
2011-12-22,1847.49,-0.05
2011-12-23,1867.22,1.07
2011-12-26,1856.7,-0.56
2011-12-27,1842.02,-0.79
2011-12-28,1825.12,-0.9199999999999999
2011-12-29,1825.74,0.03
2012-01-02,1826.37,0.03
2012-01-03,1875.41,2.69
2012-01-04,1866.22,-0.49
2012-01-05,1863.74,-0.13
2012-01-06,1843.14,-1.11
2012-01-09,1826.49,-0.9000000000000001
2012-01-10,1853.22,1.46
2012-01-11,1845.55,-0.4099999999999999
2012-01-12,1864.57,1.03
2012-01-13,1875.68,0.6
2012-01-16,1859.27,-0.8699999999999999
2012-01-17,1892.74,1.8000000000000003
2012-01-18,1892.39,-0.02
2012-01-19,1914.97,1.19
2012-01-20,1949.89,1.82
2012-01-25,1952.23,0.12
2012-01-26,1957.18,0.25
2012-01-27,1964.83,0.39
2012-01-30,1940.55,-1.24
2012-01-31,1955.79,0.79
2012-02-01,1959.24,0.18
2012-02-02,1984.3,1.28
2012-02-03,1972.34,-0.6
2012-02-06,1973.13,0.04
2012-02-07,1981.59,0.43
2012-02-08,2003.73,1.12
2012-02-09,2014.62,0.54
2012-02-10,1993.71,-1.04
2012-02-13,2005.74,0.6
2012-02-14,2002.64,-0.15
2012-02-15,2025.32,1.13
2012-02-16,1997.45,-1.38
2012-02-17,2023.47,1.3
